Song_title,Song_artist,categoryId,channelId,channelTitle,commentCount,dislikeCount,favoriteCount,likeCount,tags,title,videoId,viewCount
KIKA,6ix9ine Featuring Tory Lanez,10,UCYore7kfhcJYO_gSpN_KJKQ,6ix9ine - Topic,7968,3642,0,157069,"['6ix9ine', 'DUMMY', 'BOY', 'KIKA', '(feat.', 'Tory', 'Lanez)']",KIKA (feat. Tory Lanez),TkQfpEfqQkA,12623686
What's Free,Meek Mill Featuring Rick Ross & JAY-Z,10,UC9HlWVtENbiMQzVRmnbJxtw,Meek Mill,17851,7070,0,153726,"['meek mill', 'meek', 'mill', 'hip hop', 'rap', 'atlantic', 'atlantic records', 'dangerous', 'champions', 'championship', 'championship rings', 'rings', 'Intro', 'trauma', 'uptwon vibes', 'on me', 'cardi b', 'whats free', 'Respect the game', 'splash warning', 'going bad', 'drake', 'almost slipped', 'tic tac toe', '24/7', 'pay you back', '21 savage', '100 summers', 'wit the shits', 'stuck in my ways', 'cold hearted ii', 'Meek Mill Music', 'Meek New Music', 'Championships', 'Meek Championships', 'Warner Music Group', 'Official Audio', 'Official Video']",Meek Mill - What's Free feat. Rick Ross & Jay Z [Official Audio],FpNWvxE9nXY,13566219
One Minute,XXXTENTACION Featuring Kanye West & Travis Barker,10,UCM9r1xn6s30OnlJWb-jc3Sw,XXXTENTACION,35101,7676,0,335834,"['One Minute (Audio)', 'XXXTENTACION', 'XXXTENTACION - One Minute (Audio) (feat. Kanye West)', 'Bad Vibes Forever / EMPIRE', 'Pop', 'EMPIRE']",XXXTENTACION - One Minute (Audio) (feat. Kanye West),fufJp37goJ0,7358738
Be Alright,Dean Lewis,10,UC0aXGG4J16PmxgZo10Nzk6A,Gold Coast Music,5106,4487,0,248066,"['dean lewis', 'lyrics', 'dean lewis lyrics', 'be alright', 'be alright lyrics', 'dean lewis be alright', 'be alright dean lewis', 'dean lewis be alright lyrics', 'dean lewis be alright lyric video', 'be alright lyrics dean lewis', 'be alright dean lewis lyrics', 'lyrics be alright dean lewis', 'lyrics dean lewis be alright']",Dean Lewis - Be Alright (Lyrics),OymVgai_PVg,30048222
Train Food,XXXTENTACION,10,UCM9r1xn6s30OnlJWb-jc3Sw,XXXTENTACION,22222,1617,0,226626,"['Train food (Audio)', 'XXXTENTACION', 'XXXTENTACION - Train food (Audio)', 'Bad Vibes Forever / EMPIRE', 'Pop', 'EMPIRE']",XXXTENTACION - Train food (Audio),7LFm99guD2U,4442622
What Are You So Afraid Of,XXXTENTACION,10,UCM9r1xn6s30OnlJWb-jc3Sw,XXXTENTACION,18186,1289,0,227277,"['what are you so afraid of (Audio)', 'XXXTENTACION', 'XXXTENTACION - what are you so afraid of (Audio)', 'Bad Vibes Forever / EMPIRE', 'Pop', 'EMPIRE']",XXXTENTACION - what are you so afraid of (Audio),GvBkVb2JxxY,6131688
Backin' It Up,Pardison Fontaine Featuring Cardi B,10,UCtoUQvukM3Vqqjk3pORmH5w,Pardison Fontaine,25853,35222,0,593457,"['Pardison Fontaine', 'Pardi', 'Pardison Fontaine Cardi B', 'Pardi Cardi B', 'Pardison Fontaine Backin It Up', 'Pardison Fontaine Backing It Up', 'Cardi B Backin It Up', 'Cardi B Backing It Up', 'Cardi B leak', 'Cardi B IG Live', 'Pardison Fontaine Rap Charlamagne', 'Pardison Fontaine Rap Charlemagne', 'Pardison Fontaine Hard White', 'Cardi B Ghost Writer', 'Be Careful Pardison Fontaine', 'Pardison Fontaine Sample Track', 'Pardison Fontaine Cardi B Writer', 'Charlamagne the God Pardison Fontaine']",Pardison Fontaine - Backin' It Up (feat. Cardi B) [Official Video],hDfsD6G8E_g,60365049
Armed And Dangerous,Juice WRLD,24,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,48247,18246,0,572604,"['Juice WRLD', 'Music Video', 'Armed & Dangerous', '2018', 'Hip Hop', 'Rap', 'Lyrical Lemonade', 'Cole Bennett', 'Lucid Dreams', 'All Girls Are The Same', 'WRLD On Drugs', 'Concert Footage', 'Behind The Scenes', 'juice wrld music', 'juice wrld audio', 'juice wrld official audio', 'juice wrld 2018', 'armed and dangerous', 'armed and dangerous music', 'armed and dangerous official', 'armed and dangerous 2018', 'juice wrld armed and dangerous', 'armed and dangerous juice wlrd']",Juice WRLD - Armed & Dangerous (Dir. by @_ColeBennett_),cr82wSBZeeQ,49021949
Staring At The Sky,XXXTENTACION,10,UCM9r1xn6s30OnlJWb-jc3Sw,XXXTENTACION,14358,1962,0,187859,"['STARING AT THE SKY (Audio)', 'XXXTENTACION', 'XXXTENTACION - STARING AT THE SKY (Audio)', 'Bad Vibes Forever / EMPIRE', 'Pop', 'EMPIRE']",XXXTENTACION - STARING AT THE SKY (Audio),G6eTercINok,4107158
When The Party's Over,Billie Eilish,10,UCDGmojLIoWpXok597xYo8cg,BillieEilishVEVO,127569,69974,0,2837512,"['Billie', 'Eilish', 'when', 'the', ""party's"", 'over', 'Darkroom', 'Alternative']",Billie Eilish - when the party's over,pbMwTqkKSps,114945992
Lie,NF,10,UCI3H1FsjbdqGcLq93ZilV5g,NFVEVO,14504,13513,0,526775,"['NF', 'Lie', 'Perception', 'how you gonna lie like that', 'NF real music', 'NF Lie', 'NF how you gonna lie', 'NF Perception', 'NF Perception Lie', 'Lie Perception', 'Lie NF', 'lie like that', 'real music', 'nfrealmusic', 'lie official', 'nf official', 'video', 'nf - lie', 'hip hop', 'rap', 'music']",NF - Lie (Audio),B1dmRjyN0CQ,68886604
This Feeling,The Chainsmokers Featuring Kelsea Ballerini,10,UCRzzwLpLiUNIs6YOPe33eMg,ChainsmokersVEVO,13900,19928,0,723337,"['The Chainsmokers', 'Kelsea Ballerini', 'This Feeling Lyric Video', 'Lyric Video', 'Drew Taggart', 'Alex Pall', 'Alexander Pall', 'Dance Music', 'EDM', 'Electronic', 'Electronic Dance Music', 'Music', 'Chainsmokers', 'Dance', 'Disruptor Records/Columbia', 'The Chainsmokers feat. Kelsea Ballerini', 'This Feeling']",The Chainsmokers - This Feeling ft. Kelsea Ballerini (Lyric Video),YuPzpoC3QNc,93125192
Consequences,Camila Cabello,10,UCk0wwaFCIkxwSfi6gpRqQUw,CamilaCabelloVEVO,46274,12932,0,1045791,"['camila cabello', 'real friends', 'camila', 'camilizers', 'fifth harmony', 'harmonizers', 'havana', 'omg', 'crying in the club', 'i have questions', 'know no better', '5h', 'never be the same', 'all these years', 'she loves control', 'young thug', 'inside out', 'consequences', ""something's gotta give"", 'in the dark', 'into it', 'havana feat young thug', 'Camila Cabello', 'Consequences', 'Pop', 'Syco Music/Epic']",Camila Cabello - Consequences (orchestra),k73EBmeJ950,30200199
Burning Man,Dierks Bentley Featuring Brothers Osborne,10,UC5ZwMsa284NNp0fVLiG2rOw,DierksBentleyVEVO,598,2102,0,29150,"['Dierks', 'Bentley', 'Burning', 'Man', 'Capitol', 'Records', 'Nashville', 'Country']",Dierks Bentley - Burning Man ft. Brothers Osborne,2hp7Lotbmgs,7255312
Talk To Me,Tory Lanez & Rich The Kid,10,UCM6P55dIrGsEXpDoSplrtOg,ToryLanezVEVO,6561,9976,0,264658,"['Tory', 'Lanez', 'Rich', 'The', 'Kid', 'Talk', 'To', 'Me', 'Benny', 'Blanco', 'Major']","Tory Lanez, Rich The Kid - TAlk tO Me",v-KX9i3EB3g,30841627
MAMA,6ix9ine Featuring Nicki Minaj & Kanye West,10,UCYore7kfhcJYO_gSpN_KJKQ,6ix9ine - Topic,13115,7310,0,184719,"['6ix9ine DUMMY BOY MAMA (feat. Nicki Minaj', 'Kanye West)']","MAMA (feat. Nicki Minaj, Kanye West)",wPhLt1zlCik,12283964
Sixteen,Thomas Rhett,10,UCGHi_s4RrqUh4hsS4mLbiPg,ThomasRhettVEVO,1217,2664,0,49817,"['Thomas', 'Rhett', 'Sixteen', 'Valory', 'Country']",Thomas Rhett - Sixteen (Lyric Video),nPYRBsGMKOU,11108695
Girl Like You,Jason Aldean,10,UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,457596,434540,0,11055228,"['Maroon', 'Girls', 'Like', 'You', 'Interscope', 'Records*', 'Pop']",Maroon 5 - Girls Like You ft. Cardi B,aJOTlE1K90k,1583535390
WAKA,6ix9ine Featuring A Boogie Wit da Hoodie,10,UCYore7kfhcJYO_gSpN_KJKQ,6ix9ine - Topic,7886,3135,0,121471,"['6ix9ine', 'DUMMY', 'BOY', 'WAKA', '(feat.', 'Boogie', 'Wit', 'da', 'Hoodie)']",WAKA (feat. A Boogie Wit da Hoodie),EKIpEwC0aLo,11278790
Uptown Vibes,Meek Mill Featuring Fabolous & Anuel AA,10,UC9HlWVtENbiMQzVRmnbJxtw,Meek Mill,5918,2449,0,92609,"['meek mill', 'meek', 'mill', 'hip hop', 'rap', 'atlantic', 'atlantic records', 'wins & losses', 'dreams worth more than money', 'stay woke', 'dangerous', 'Fabolous', 'Anuel AA', 'championships', 'uptown vibes', 'meek mill new album', 'meek mill new song', 'warner music group', 'meek uptown vibes', 'fab meek mill', 'meek championships', 'official audio', 'meek mill music', 'anuel', 'anuel bebe', 'trap', 'latin trap']",Meek Mill -  Uptown Vibes ft. Fabolous & Anuel AA (Official Audio),r3HCilj6KYM,5911507
Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus,10,UCmfFGTSsfJVu6CGvL8r75qg,MarkRonsonVEVO,257,71,0,6994,"['Columbia', 'Mark Ronson feat. Miley Cyrus', 'Nothing Breaks Like a Heart (Acoustic Version) [Audio]', 'Pop']",Nothing Breaks Like a Heart (Acoustic Version) [Audio],ykiwbVaxvNc,76737
Good Girl,Dustin Lynch,10,UCaU8RSp5uK-KrLw8D7JQGyQ,DustinLynchVEVO,429,938,0,24900,"['Dustin', 'Lynch', 'Good', 'Girl', 'BMG', 'Rights', 'Management', '(US)', 'LLC', 'Country']",Dustin Lynch - Good Girl,cPLctS4kqk8,4509655
On Me,Meek Mill Featuring Cardi B,10,UCO_coWOBvqu-Nn5_YoM7ONw,HalfpintFilmz,17403,55462,0,619955,"['Halfpint', 'Filmz', 'HalfpintFilmz', 'Films', 'Half', 'Pint', 'TopOff', 'Entertainment', 'Shredd', 'ShreddAintShxt', 'Shred', '$hreddAintShxt', '$hredd']",Yella Beezy - That's On Me (Music Video) Shot By: @HalfpintFilmz,tCev_IcVxcU,109826234
You,Jacquees,10,UCMt-n4RshYvkUVCZ69NB7uw,JacqueesVEVO,6360,8817,0,248322,"['Jacquees', 'You', 'Cash', 'Money', 'Records', 'Hip', 'Hop']",Jacquees - You,#NAME?,19742052
Difference (Interlude),XXXTENTACION,10,UCM9r1xn6s30OnlJWb-jc3Sw,XXXTENTACION,9880,596,0,160088,"['difference (interlude) (Audio)', 'XXXTENTACION', 'XXXTENTACION - difference (interlude) (Audio)', 'Bad Vibes Forever / EMPIRE', 'Pop', 'EMPIRE']",XXXTENTACION - difference (interlude) (Audio),gnRsZzZtgto,2612076
No Stylist,French Montana Featuring Drake,10,UCpmBpSoy6YQjcshNK6pSyIA,FrenchMontanaVEVO,23052,25519,0,677951,"['french montana', 'drake', 'no stylist', 'no stylist official', 'no stylist official music video', 'no stylist music video', 'new french montana', 'new drake', 'in my feelings', 'unforgettable', 'creep on me', 'welcome to the party', 'tip toe', 'first time', 'famous', 'meek mill', 'jim jones', 'juelz santana', 'rick ross', 'dj drama', 'fabolous', 'waka flocka flame', 'yo gotti', 'wale', 'new french drake', 'new french montana drake', 'new drake hit', 'new french song', 'Coke Boys', 'excuse my french']",French Montana - No Stylist ft. Drake,9_k_goMr5ZI,76119470
24/7,Meek Mill Featuring Ella Mai,10,UC9HlWVtENbiMQzVRmnbJxtw,Meek Mill,1804,2222,0,75942,"['meek mill', 'meek', 'mill', 'hip hop', 'rap', 'atlantic', 'atlantic records', 'dangerous', 'champions', 'championship', 'championship rings', 'rings', 'Intro', 'trauma', 'uptwon vibes', 'on me', 'cardi b', 'whats free', 'Respect the game', 'splash warning', 'going bad', 'drake', 'almost slipped', 'tic tac toe', '24/7', 'pay you back', '21 savage', '100 summers', 'wit the shits', 'stuck in my ways', 'cold hearted ii', 'Meek Mill Music', 'Meek New Music', 'Championships', 'Meek Championships', 'Warner Music Group', 'Official Audio', 'Official Video']",Meek Mill - 24/7 feat. Ella Mai [Official Audio],BNy4hbCvbVo,7279686
Last Shot,Kip Moore,10,UCBILbI8wZk3rL3qiZx470Ag,KipMooreVEVO,230,720,0,18551,"['Kip', 'Moore', 'Last', 'Shot', 'MCA', 'Nashville', 'Country']",Kip Moore - Last Shot (Lyric Video),Jh0BnGg22Tg,2092796
Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,10,UCAi1m77yjFzAC7Ocak2i8tA,LilDuvalVEVO,10291,15236,0,296684,"['Lil', 'Duval', 'Smile', 'Bitch', '(Official', 'Video)', 'Rich', 'Broke', 'Ent', 'Rap/Hip-Hop', 'Living My Best Life', 'Living Your Best Life', 'EMPIRE', 'Snoop Dogg', 'Ball Greezy', 'Smile Bitch', 'Viral', 'Meme']","Lil Duval - Smile (Living My Best Life) (Official Video) ft. Snoop Dogg, Ball Greezy",QFFdSR6U_kc,25229683
Fine China,Future & Juice WRLD,10,UCFNosi99Sp0_eLilBiXmmXA,FutureVEVO,9260,5683,0,189435,"['future', 'juice wrld', 'fine china', 'fine china official', 'new future', 'new juice wrld', 'mask off', ""king's dead"", 'jumpman', 'bum bum tam tam', 'low life', 'WIFI LIT', '31 DAYS', 'HNDRXX', '2 chainz', 'yo gotti', 'waka flocka flame', 'french montana', 'meek mill', 'chief keef', 'young thug', 'young dolph', 'rick ross', 'gucci mane', 'mike will made-it', 'juicy j', 'a$ap ferg', 'Epic/Freebandz/Grade A/Interscope', 'Fine China', 'Future & Juice WRLD', 'Hip Hop']","Future, Juice WRLD - Fine China (Audio)",e1KmvsLwmVc,18488529
Close Friends,Lil Baby,10,UC_z9AthnCGSAk_tZf-KqoFA,Lil Baby - Topic,13423,24032,0,501285,"['Lil Baby', 'Drip Harder', 'Close Friends']",Close Friends,Mr1cw_Cc7jc,64643819
TIC TOC,6ix9ine Featuring Lil Baby,10,UCYore7kfhcJYO_gSpN_KJKQ,6ix9ine - Topic,6133,3141,0,126238,"['6ix9ine', 'DUMMY', 'BOY', 'TIC', 'TOC', '(feat.', 'Lil', 'Baby)']",TIC TOC (feat. Lil Baby),hlEYBlQ4c8w,9827418
That's On Me,Yella Beezy,10,UCO_coWOBvqu-Nn5_YoM7ONw,HalfpintFilmz,17403,55462,0,619955,"['Halfpint', 'Filmz', 'HalfpintFilmz', 'Films', 'Half', 'Pint', 'TopOff', 'Entertainment', 'Shredd', 'ShreddAintShxt', 'Shred', '$hreddAintShxt', '$hredd']",Yella Beezy - That's On Me (Music Video) Shot By: @HalfpintFilmz,tCev_IcVxcU,109826234
Ella Quiere Beber,Anuel AA & Romeo Santos,10,UC05eluGxsI8_xf5uRC-J26Q,AnuelVEVO,38598,71780,0,1301869,"['anuel', 'anuel aa', 'ella quiere beber', 'quiere beber', 'real hasta la muerte', 'los iluminati', 'free anuel', 'sale', 'de', 'la', 'carcel', 'music', 'music video', 'vydia', 'Quiere Beber (Video Oficial)', 'Anuel AA', 'Latino', 'Single', '2018', 'Real Hasta La Muerte', 'LLC', 'Nuno Gomes', 'Emmanuel Gazmey', 'vevo', 'remix', 'romeo santos', 'romeo', 'santos', 'ella quiere beber remix']",Anuel AA - Ella Quiere Beber (Remix) ft. Romeo Santos,0w3XwPVxcsw,198456989
Good Form,Nicki Minaj Featuring Lil Wayne,10,UCaum3Yzdl3TbBt8YUeUGZLQ,NickiMinajAtVEVO,144731,126117,0,1271030,"['Nicki', 'Minaj', 'Good', 'Form', 'Young', 'Money/Cash', 'Money', 'Records', 'Rap']",Nicki Minaj - Good Form ft. Lil Wayne,M8GX0cZ-xtw,67792508
Look Back At It,A Boogie Wit da Hoodie,10,UCfgsFOdVScKetBXYrFNr5LQ,A-Boogie Wit Da Hoodie,6170,3307,0,146072,"['artisthbtl', 'a boogie wit da hoodie', 'a boogie', 'international artist', 'the bigger artist', 'artist', 'highbridge', 'highbridge the label', 'atlantic', 'atlantic records', 'drowning', 'keke', 'my shit', 'beast mode', 'horses', 'jungle', 'Look Back At It', 'EKIpEwC0aLo', 'AG0QZrtTQK8', 'A Boogie Look Back At It', 'Hoodie Season', 'Hoodie SZN', 'New A Boogie', 'fUtlqtdn1Xo', 'Official', 'Official Audio']",A Boogie Wit Da Hoodie - Look Back At It [Official Audio],DmNfT-B7nlA,7769959
This Is It,Scotty McCreery,10,UCi6ot_hQURY84xgaSKrCx3w,ScottyMcCreeryVEVO,1762,4465,0,120269,"['Country', 'Scotty McCreery', 'Sony Music Entertainment', 'This Is It']",Scotty McCreery - This Is It,4JSd4KfG1vo,26818983
Beautiful Crazy,Luke Combs,10,UCwLK17rpMFUfktQEcMzSyWg,LukeCombsVEVO,5548,16436,0,292407,"['luke combs', 'beautiful crazy', 'when it rains it pours', 'hurricane', 'beer never broke my heart', 'cma', 'acm', 'country', 'country radio', 'sony', 'Jason aldean', 'bootleggers', 'must’ve never met you', 'country music', 'songwriter', 'Nashville', 'north carolina', 'Houston we got a problem', 'eric church', 'luke bryan', 'chris stapleton', 'kane brown', 'a long way', 'she got the best of me', 'honky tonk highway', 'used to you', 'don’t tempt me', 'this one’s for you', 'this one’s for you too', 'one']",Luke Combs - Beautiful Crazy,rItv9i6c7AY,75319039
Nuketown,Ski Mask The Slump God Featuring Juice WRLD,10,UC08lkzw56nPfKmNwh9ZXx6Q,Ski Mask the Slump God - Topic,14340,5207,0,164442,"['Ski Mask The Slump God', 'Juice WRLD', 'ジュース・ワールド', 'ジュースワールド', 'STOKELEY', 'Nuketown']",Nuketown,zhiLDRojF84,9625629
Dip,Tyga & Nicki Minaj,10,UChXnu0HBydqedqhnClp0rJg,TygaVEVO,46573,52659,0,916807,"['Tyga', 'Dip', '(Official', 'Video)', 'Last', 'Kings', 'Music', 'EMPIRE', 'Hip', 'Hop/Rap', 'Make It Dip', 'Remix', 'Nicki Minaj', 'Official', 'Music Video', 'VEVO', 'Taste', 'Michael Jackson', 'Janet Jackson', 'Scream', 'Voodoo Doll', 'Cardi B']",Tyga - Dip (Official Video) ft. Nicki Minaj,YyWru2XOiK0,66629403
Yosemite,Travis Scott,10,UClRx3MMyYUyqOxyEqA5F2nQ,TravisScottVEVO,12313,7136,0,249443,"['travis scott', 'yosemite', 'ASTROWORLD', 'yosemite official', 'ASTROWORLD official', 'travis scott new music', 'astroworld new music', 'Rodeo', 'Days Before Rodeo', 'La Flame', 'LaFlame', 'Birds in the Trap', 'Birds in the Trap Sing McKnight', 'goosebumps', 'watch', 'butterfly effect', 'beibs in the trap', 'antidote', '21 savage', 'A$AP rocky', 'chief keef', 'A$AP mob', 'A$AP ferg', '3500', 'rae sremmurd', 'Epic/Grand Hustle/Cactus Jack', 'Hip Hop', 'Travis Scott', 'YOSEMITE']",Travis Scott - YOSEMITE (Official Audio),ykMHDKB0-1o,34094794
"Thank U, Next",Ariana Grande,10,UC0VOyT2OCBKdQhF3BAbZ-1g,ArianaGrandeVevo,663016,357697,0,8120165,"['Ariana', 'Grande', 'thank', 'next', 'Republic', 'Records', 'Pop']","Ariana Grande - thank u, next",gl1aHhXnN1k,231733155
Sicko Mode,Travis Scott,10,UClRx3MMyYUyqOxyEqA5F2nQ,TravisScottVEVO,126968,103543,0,2102764,"['travis scott', 'sicko mode', 'sicko mode music video', 'sicko mode official video', 'sicko mode official', 'ASTROWORLD', 'ASTROWORLD official', 'Rodeo', 'Days Before Rodeo', 'La Flame', 'LaFlame', 'Birds in the Trap', 'Birds in the Trap Sing McKnight', 'Goosebumps', '3500', 'travis scott new music', 'astroworld new music', 'watch', 'butterfly effect', 'beibs in the trap', 'antidote', '21 savage', 'A$AP rocky', 'chief keef', 'A$AP mob', 'A$AP ferg', 'rae sremmurd', 'Epic/Grand Hustle/Cactus Jack']",Travis Scott - SICKO MODE ft. Drake,6ONRf7h3Mdk,169182559
Without Me,Halsey,10,UCm3FgJ2Hqm7tb70T-GfwXVA,HalseyVEVO,37929,25356,0,1157251,"['halsey without me', 'halsey', 'without me', 'halsey alone', 'halsey eastside', 'eastside', 'hfk', 'hopeless fountain kingdom', 'halsey bad at love', 'bad at love', 'now or never', 'halsey now or never', 'halsey him & i', 'halsey strangers']",Halsey - Without Me,ZAfAud_M_mg,61464289
Happier,Marshmello & Bastille,10,UCEdvpU2pFRCVqU6yIPyTpMQ,Marshmello,213626,39980,0,2630826,"['happier', 'marshmello', 'bastille', 'marshmello happier', 'happy', 'happier marshmello', 'happier music video', 'happier bastille', 'taki taki', 'music video', 'pop', 'ariana grande', 'zeze', 'miranda cosgrove', 'thank u next', 'happier lyrics', 'marshmello friends', 'top hits', 'pop music', 'puppy', 'astralwerks', 'imagine dragons', 'maroon 5', 'twenty one pilots', 'shawn mendes', 'calvin harris', 'alan walker', 'selena gomez', '2018', 'thank you next', '2019', 'for you', 'tik tok meme', 'sicko mode', 'family', 'ariana', 'grande', 'thank', 'next', 'dummy boy']",Marshmello ft. Bastille - Happier (Official Music Video),m7Bc3pLyij0,127921605
High Hopes,Panic! At The Disco,10,UColJTBTSGqaaZr5NOk5r3Pg,Panic! At The Disco,81771,32808,0,1534246,"['Panic! At The Disco', 'Panic At The Disco', 'Panic!', 'Brendon Urie', 'Brendon Urie Songs', 'High Hopes Music Video', 'High Hopes', 'Panic', 'Pray For The Wicked', 'Official Video', 'High High Hopes', 'Stay Up On That Rise', 'always had high high hopes', 'P!ATD', 'FBR', 'Fueled By Ramen', 'Kenny Harris', 'Nicole Row', 'Dan Pawlovich', 'Panic! At The Disco - High Hopes (Official Video)', 'High Hopes (Official Video)', 'Panic! At The Disco - High Hopes', 'panic at the disco high hopes', 'high hopes panic at the disco']",Panic! At The Disco - High Hopes (Official Video),IPXIgEAGe4U,109788788
Going Bad,Meek Mill Featuring Drake,10,UC9HlWVtENbiMQzVRmnbJxtw,Meek Mill,9464,6337,0,208376,"['meek mill', 'hip hop', 'rap', 'atlantic', 'atlantic records', 'champions', 'championship rings', 'rings', 'Intro', 'trauma', 'uptwon vibes', 'on me', 'cardi b', 'whats free', 'Respect the game', 'splash warning', 'going bad', 'drake', 'almost slipped', 'tic tac toe', '24/7', 'pay you back', '21 savage', '100 summers', 'wit the shits', 'stuck in my ways', 'cold hearted ii', 'meek mill music', 'meek new music', 'philly', 'philadelphia', 'eagles', 'sixers', 'championships', 'meek championships', 'warner music group', 'official audio', 'official video']",Meek Mill - Going Bad feat. Drake [Official Audio],T3lKEb0Cs94,19390870
All I Want For Christmas Is You,Mariah Carey,10,UClS0wn3LPs9jdX_yt2g1k8w,MariahCareyVEVO,175093,113578,0,2257748,"['mariah carey all i want for christmas is you extra festive', 'Mariah Carey All I Want For Christmas Is You live', 'without you', 'acoustic', 'hero', 'music', 'mariah carey all i want for christmas is you karaoke', 'infinity', 'we belong together', 'instrumental', 'Mariah Carey All I Want For Christmas Is You', 'obsessed', 'Mariah Carey', 'vevo', 'official', 'fantasy', 'download', 'Mariah Carey official', 'karaoke', 'remix', 'lyrics', 'mariah carey all i want for christmas is you cover']",Mariah Carey - All I Want For Christmas Is You,yXQViqx6GMY,535714390
ZEZE,Kodak Black Featuring Travis Scott & Offset,10,UChEYVadfkMCfrKUi6qr3I1Q,Kodak Black,91191,67280,0,1573884,"['kodak', 'black', 'kodak black', 'atlantic records', 'atlantic', 'roll in peace', 'codeine dreaming', 'tunnel vision', 'drowning', 'transportin', 'heart break kodak', 'project baby 2', 'Zeze', 'Travis Scott', 'Offset', 'Sniper Gang', 'Migos', 'zcWqllTtns4', 'd-JBBNg8YKs', 'LPTlvQ1Zet0', 'Kodak Black Zeze', 'Zeze feat. Travis Scott & Offset', 'official audio', 'Kodak Black Zeze feat. Travis Scott & Offset', 'zeze feat. travis scott & offset kodak black', 'travis scott & offset zeze kodak black', 'offset zeze kodak black travis scott', 'Atlantic']",Kodak Black - ZEZE (feat. Travis Scott & Offset) [Official Audio],mjaayCARwro,146080436
